557,_CEREALKILL3R,"Debate as its finest!!! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>#PiliPinasDebates
jerometarriela, Binay's statements/arguments are fucking weak man! What the heck? #PilipinasDebates2016 #PilipinasDebates
carissavbels, Mas maganda yung PilipinasDebates ngayon, literal na debate talaga
ColonelHacker, Join to our discussion. #PiliPinasDebates https://t.co/s3PJyHUzCn
vincebersola, Sa debate pa lang hindi na makasunod sa rules, paano kung naluklok na? #NoToBinay  #PiliPinasDebates <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>
xxpomssiah, Asuuuus Binay. Roxas y u no speak #PiliPinasDebates
marrkkmyword, Binay mag withdraw ka na!!! Kawawa ka sa mga kalaban mo hahaha #PilipinasDebates
mikka_tiamzon, GO DUTERTE <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> ambaduyy ni binay at Roxas <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>#DUTERTE#PILIPINASDEBATES
thelawofgal, How to be you po @/grace poe #PilipinasDebates
marikitlea, Shots fired! #PilipinasDebates
dianeaquino83, Debate ba ito o stand-up comedy? #pilipinasdebates
Francis_Baldove, Ayaw pag base sa imung mga documents mr VP#PILIpinasDebates#Round2
iamkhimagno, @TV5manila  bakit wala po si Mirriam Santiago sa debate#PilipinasDebates
royettedelacruz, Ang tigas ng ulo ni BINAY =.= kapag ako naging titser mo lagot ka sa akin XD #PilipinasDebates
lkjhgfdsagassi, ""We must be a government of rule of law"" - VP Binay#PiliPinasDebates
kaiyeeennn, PilipinasDebates with groupmates hahahaha kapit sa livestream <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/KFUWPgE9Pc
rzxlo, Welcome to Spartaaaaaa <ed><U+00A0><U+00BE><ed><U+00B4><U+0098>#PiliPinasDebates2016 #PHVoteDuterte #PiliPinasDebates
JDeliciousRN, Duterte!! Go!! Ewwww Binay! #PilipinasDebates
carren_unique, Parang comedy ah? #PilipinasDebates
pchan_august, i think am starting to love this debate kay naa na'y clashes! :D  #PiliPinasDebates #Halalan2016
Oslec_Andres, Napakainit!!! #PILIPINASDEBATES
imdranrebrana, Ito ang debate #PiliPinasDebates
Angeliiiicccaaa, Napaka intense. #pilipinasdebates
Motivated_Idiot, Usapang lasheng #PilipinasDebates #PHvoteDuterte #BilangPilipino
owdudz, Napipikon na si #bpbinay #pilipinasdebates #bilangpilipino
karlawesome_, It take guts to be a Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates #PiliPinas #PHVoteDuterte
d4th, Duterte to Binay: nanjan na ba sa harap mo yung waiver, akin na at pirmahan ko sa harapan mo. #PilipinasDebates... https://t.co/asOeDRFyNB
christonesss, #PILIpinasDebates https://t.co/JFZAj5ZMRO
ohhijhae, Naku naman, Binay. #PiliPinasDebates
JmRegaspi, Funny ang #PilipinasDebates
Mjacire03, Eto na hahaha  #PiliPinasDebates patutsadahan haha
MichaelRanz, Ano VP Binay? Bat may baon kang documents? Bawal yan e. Hahaha #PiliPinasDebates. #Duterte
ka_bino, Umuwi kana sa sa Makati at dalhin mo ang notes#BilangPilipino#PilipinasDebates#cebuvote2016
NicoleJonFerrer, Where is the sincerity?! #BilangPilipino #PilipinasDebates https://t.co/UmcGgAkCxO
Zandronyx, Apply liquid nitrogen to the burned area #PiliPinasDebates
jingchaii, Gisang-gisa si Binay. HAHAHA #PilipinasDebates
lkjhgfdsagassi, Oppsss, VP Binay namumutla na po kayo. #BilangPilipino#PiliPinasDebates
buddymigs, Gulo na ang #PilipinasDebates
derfsolano, Hahaha, nag uumpisa palang... Ang init na ulit ng labanan. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> #PilipinasDebates
jeyteehuang, Joker talaga si Duterte ftw hahaha #PilipinasDebates #BilangPilipino #PiliPinas2016
jillianlaagan, Si Binay yung may notes! #PilipinasDebates #PiliPinas2016
jingchaii, ""it's not a note, it's a document..hello"" -Binay #PilipinasDebates
HowardTuanqui, Panalo si Luchi Cruz-Valdez. #SolusyonNiMar #PiliPinasDebates
giempoleon, Burn Binay!!! #PiliPinasDebates
jenicrisha, Yung anchors nakikipagtalo din. Beastmode eh #PilipinasDebates
mythreid, Binay got slammed there. Cant help but clap. DAMN ADRENALINE! #FreedomOfInformation #PiliPinasDebates#Du30
feterpan, Suntukan na yan! #PiliPinasDebates
0217Johnmark, NO NOTES ALLOWEDBoom. BINAY rason pa.#PilipinasDebates
jerometarriela, Debate ba to o GAG SHOW? #PilipinasDebates2016 #PilipinasDebates
SoytiBanez, Sirang sira ang debate format on the 1st question!  Akala ko may round 2 pa?  #PilipinasDebates
vincebersola, Hahahaha, Burn, Binay burn! No notes allowed! #PiliPinasDebates <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>
superpampkin, #PiliPinas #PiliPinasDebates 2016 https://t.co/iRhrfYhYXn
butterscorch16, Poe and Duterte burning Binay #PiliPinasDebates BURN BABY BURN
TheFrayDelante, Mas exciting ngayon #PiliPinasDebates
Francis_Baldove, Pranka jud DIGONG hahah!!!#PILIpinasDebates#Round2
fauxillustrado, NO NOTES ALLOWED, BITCH. #NoToKodigo #PiliPinasDebates 2016.
ohiwasnevergone, No notes allowed, then. #PiliPinasDebates
rilfaith22, makalingaw!!!  say sorry dli jd ko kabutar run duh!!#pilipinasdebates
vincelgsp, Gulo ng pilipinasdebates <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>
crimsonredvp, #pilipinasdebates #now
drinks_drew, Why is it delayed bru*cries in the corner*#PiliPinasDebates
Francis_Baldove, Go DIGONG hahaha!!!!#PILIpinasDebates#Round2
bananaQ_tuRON, Boring wala yung presidente ko... #MIRIAM2016 #PiliPinasDebates
nebunhaga, Worth the wait!!!! #PiliPinasDebates #PHVoteDuterte
CaptBlackSheeep, #PilipinasDebates
camzdc, Mas galit pa yung host e. Hahahahahaha! #PilipinasDebates
sabobillos, PiliPinasDebates nw
lorenzoeugene",NAGAGALIT NA SI GRACE UMAYOS KA BINAY <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PILIPINASDEBATES,,,,,,,,
558,divastar_klao, Pati ba pagnanakaw napangako mo sa makati #binay ??? #PilipinasDebates,,,,,,,,,
559,katxseguico, Love how Poe throw shade. #PilipinasDebates,,,,,,,,,
560,_CEREALKILL3R,"Wow, Grace Poe slams VP Binay!!! #PiliPinasDebates
prettyjave29, KC ayaw ng congress n mlmn kung cnu ang mga corrupt. C binay hhrang kc cia no.1 corrupt. #bilangpilipino #pilipinasdebates
jerometarriela, Tangina BINAY BURNNNNN!!!!!!! POE ang galing puta!!!! #PilipinasDebates #PilipinasDebates2016
jingchaii, BINAY HAHAHAHAHA. BOOM! #PilipinasDebates
Francis_Baldove, PRANKAHE MS GRACE POE HADLOK MANtapad ra nmo#PILIpinasDebates#Round2
EspadaRose, Presidential Debate #pilipinasdebates
JinxSioson, Duterte!#PilipinasDebates
jerometarriela, Ang galing ni Grace Poe sumagot! Tangina! Legit!!!!! #PilipinasDebates #PilipinasDebates2016
ChasteenPoGe, ""Ako po ba yung tinutukoy nyo?"" Eff. Guilty?#PiliPinasDebates
Maritza2Lloren, gka louy ko sa dgway ni Binay ay XD #PiliPinasDebates
PersonFromADMU, #PilipinasDebates The Dark Night, este, Knight ang peg, kailangan dumilim muna bago lumabas. Sino ka si Batman?
kaththeglampire, FINALLY! #PiliPinasDebates
bananaQ_tuRON, Kung ikaw ang presidente,pipirmahan mo ba ang Comprehensive nursing law at iiwasan ba natin ang Brain drain ng mga Nurses? #PiliPinasDebates
jeomaldita17, now watching #PilipinasDebates#BilangPilipino
vincebersola, Tingnan ko lang kung makatulong sayo yang notes mo Nognog ka! #PiliPinasDebates <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD> #NoToBinay
geraldinemaee, #PiliPinasDebates bago plates. Hahaha charot
Super_John01, Where's Miriam? #PilipinasDebates
JiaMarixx, Go, Duterte! Buong-buo ang suporta ko sa iyo! Ikaw ang karapatdapat! #PiliPinasDebates
SophiaVieja, After 1 hr and 30 mins. Finally #PiliPinasDebates <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>Wooohoooo buset!
ohhijhae, Yosh! Heto na. #PiliPinasDebates
jerometarriela, Kabado naman tong moderator. Jusko. #PilipinasDebates #PilipinasDebates2016
kcarlbohydrate, start na #PiliPinasDebates
abbssotto, ahaha ako nag charge habang nagtutweet pero tinanggal ko now #PiliPinasDebates #MiriamPaRin  https://t.co/DiXrRPbtnF
Edward_Espiritu, #PilipinasDebates (@ Daniel Z. Romualdez Airport (TAC) in Tacloban City, Leyte) https://t.co/UsVZSTajoN
jejerom3, #PilipinasDebates starts in #FilipinoTime.Makes Sense.<ed><U+00AE><U+00B8><ed><U+00BC><U+00B3>
gekang_, Bring it on!!! #PiliPinasDebates
amJersy, #BilangPilipino sanay na tayo sa Filipino time. #PilipinasDebates
perezshasharon, @rapplerdotcom Binay's misuse, misallocation of public funds, and his involvement in malicious projects #PoeForPresident #PiliPinasDebates
marjunity16",#BILANGPILIPINO #PILIPINASDEBATES #START,,,,,,,,
561,jhedcarl, #PilipinasDebates on TV5! Buti na lang magsisimula pa lang! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,,,,,,,,,
562,abbssotto, badtrip na ata si Luchi  ahaha @cherylcosim  #PiliPinasDebates #MiriamPaRin,,,,,,,,,
563,glady_a_tor, @raffya PilipinasDebates still is trending naman. Pero charot lang yung conspiracy <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,,,
564,keiakamatsu," Can everyone please give me the chance to take out my notes saying:""""Renz Ongkiko"," anakan mo ako please.""""#PiliPinas2016#PiliPinasDebates",,,,,,,,
565,jingchaii, sa wakas! Mag start na. #PilipinasDebates,,,,,,,,,
566,mariagracegabor, Salamat! busog na ako at magsisimula na ang #PiliPinasDebates,,,,,,,,,
567,GeraldCasaclang, #PHVoteDuterte #PiliPinasDebates,,,,,,,,,
568,Perrybwoi, So eto pala ang pinaglalabang notes ni Binay. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> #PiliPinasDebates2016 #pilipinasdebates #bilangpilipino https://t.co/UOPt47x99P,,,,,,,,,
569,iamglentot, hayan na.. yes! #PiliPinasDebates,,,,,,,,,
570,trcymvldcssxx, Yehey, nakaabot for #PilipinasDebates.,,,,,,,,
571,ka_bino, Pauli Binay Paka Ulaw Kalang#BilangPilipino#PilipinasDebates#cebuvote2016,,,,,,,,,
572,hirahermoso, #PilipinasDebates,,,,,,,,,
573,FOREBERnice, Sa wakas. Magsisimula na rin! #PilipinasDebates,,,,,,,,,
574,pyter008, Dapat walang notes ung mga kandidato kaya nga debate db!#Bilangpilipinas#Pilipinasdebates,,,,,,,,,
575,AGcadayong, TAGAL NAMAN! #TV5Cheap #PilipinasDebates 2016 https://t.co/Sm2od6a2LL,,,,,,,,,
576,jetnebris, #PiliPinasDebates has officially started. <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>,,,,,,,,,
577,Snoopause, Only in the Philippines. Ika nga Pilipino time  hahha #PILIpinasDebates,,,,,,,,,
578,vincebersola, Simulan na nang magkaalaman na! #PiliPinasDebates <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>,,,,,,,,,
579,kevz_kie, Still... Waiting for #PiliPinasDebates @News5AKSYON,,,,,,,,,
580,bndict, Game na daw! Yay! @TV5manila #PiliPinasDebates,,,,,,,,,
581,_Lennuhj_, Sa wakas mag uumpisa na. #PiliPinasDebates,,,,,,,,,
582,Dadansoy12, Mas organized pa nung unang debate. Napakatagal. -_- #PiliPinasDebates,,,,,,,,,
583,itsbubblyme, Pilipinas Debates delayed much! #feelingbored #stillwaiting #pilipinasdebates #bilangpilipino #Duterteismypreaident #Duterte2016,,,,,,,,,
584,nicaguisando, Punyeta puro kayo grace poe. Wala namang gawa! #PilipinasDebates #BilangPilipino #PHVoteDuterte,,,,,,,,,
585,Filisagani, #PilipinasDebates #FilipinoTime,,,,,,,,,
586,Perrybwoi, So eto pala ang notes na pinaglalaban ni Binay. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> #pilipinasdebates2016 #pilipinasdebatesﾅ https://t.co/cS3xkvS3Dp,,,,,,,,,
587,mumay_tonton, Tengene ni VP BINAY #PiliPinasDebates2016 #PilipinasDebates https://t.co/ltsNsMjOah,,,,,,,,,
588,Snoopause, TV5, alam namin na alam nyo nangyayari kung bakit delay. Wag po kayong magpa-sikot sikot pa #PILIpinasDebates,,,,,,,,
589,ankIezap, no more talking i want pilipinasdebates to start right now,,,,,,,,,
590,rose2_celine, Dugaya nagsugod oy! Hahahah #PilipinasDebates #Duterte,,,,,,,,,
591,wconui93, #PilipinasDebates  PLEASE START THE DEBATE ALREADY, #DUTERTEFORCHANGE,,,,,,,,
592,jasper_lampa, @#PiliPinasDebatesBkit ktgal magdecide ng comelec...,,,,,,,,,
593,JinggoyMerlow, #PiliPinasdebates #Du30 #Duterte,,,,,,,,,
594,AljeanF, Si Binay ang gapalangay2!!! #PiliPinasDebates,,,,,,,,,
595,selfieprincss, My gosh. Bakit kailangan pa ng notes? Jusmio, Binay, huwag kasing isinusulat sa balat kung alam mong ballpen mo ay black.#PilipinasDebates,,,,,,,
596,roldanfcastro, Anong petsa na #PilipinasDebates 2016?,,,,,,,,,
597,Snoopause, Wala na kaming gustong panoorin pa kundi ang #PILIpinasDebates Please lang start nyo na,,,,,,,,,
598,jaypeezeta, Binay ikaw ang cause of delay!! Ayoko ng ganyan! Hahaha #PiliPinasDebates#PiliPinasDebates2016,,,,,,,,,
599,greatmistake_, Palowbatt na talaga huhu #MiriamPaRin #Miriam2016 #PiliPinasDebates,,,,,,,,,
600,saltedcaffeine, Hoho everyone's so bored waiting INCLUDING ME #PiliPinasDebates,,,,,,,,,
601,greatmistake_, Wala na kaming choice #MiriamPaRin #Miriam2016 #PiliPinasDebates,,,,,,,,,
602,iamsdfghjklol, @polintanherslyn nako nakakainit ng dugo. Pati nga pilipinasdebates di pa nagsisimula e,,,,,,,,,
603,thewritersbloc_, Inip ka na? Anong masasabi mo?#PilipinasDebates,,,,,,,,,
604,fluidarch, #PiliPinasDebates TV5 should air live the ugly side of the candidates para magkaalaman na.,,,,,,,,,
605,JvMalolos, Pati aso namin naiinip na. #PiliPinasDebates https://t.co/AAppOXMhEu,,,,,,,,,
606,rodantedulay, TV5 and Comelec should at least explain the reason behind this delay.  #PilipinasDebates #BilangPilipino,,,,,,,,,
607,thina01, #PILIPINASDEBATES ANUNG petsa na...respeto nmn oi!!!wag ng pabebe,,,,,,,,,
608,prettyjave29, nku nmn comelec anu b Yan? Eslang pagbabago gang ngayun. #pilipinasdebates #bilangpilipino,,,,,,,,,
609,Snoopause, PWede bang mag intermission muna sina Ogie Alcasid at Janno Gibs? kaka-inip eh #PILIpinasDebates,,,,,,,,,
610,_Lennuhj_, Too much Delays. Demanding masyado sila Binay<U+26AB><U+FE0F> at Roxas<U+26A0><U+FE0F>. Iniiwasan kase ung mga TOPICS na alam nilang Guilty sila. #PiliPinasDebates,,,,,,,,,
611,ScrdFth, #PILIPINASDEBATES why so tagal??,,,,,,,,,
612,Snoopause, ANG BAGAL NG TV5!!!!! #PILIpinasDebates,,,,,,,,,
613,wildwickedfish, So its Binay who is causing the delay. Gusto open notes, mandaraya talaga. #pilipinasdebates,,,,,,,,
614,saysMarkwho, ...from the venue even without audio rather than seeing and listening to statements that have been said a thousand times. #PiliPinasDebates,,,,,,,,,
615,thirdiiee, Nw #Pilipinasdebates,,,,,,,,,
616,MisterCua, Ang tagal naman po mag umpisa. Wag nang antayin si Nognog kung ayaw nyang maungkat yung kurapsyon nya. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>#PiliPinasDebates #BilangPilipino,,,,,,,,,
617,Kulenggg_, wala bang balak magsimula? :3 #PiliPinasDebates,,,,,,,,,
618,serendipitae_, Do medias trying to cover up something? I live na kahit di pa nagstart! Para malaman namin what's happening behind #PiliPinasDebates,,,,,,,,,
619,TipzAnderson, Ano ba yang paplantsahin niyo? Napaka-tagal! Ako na nga magpaplantsa niyan! Pu�eta. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> #PilipinasDebates #PILIpinas,,,,,,,,,
620,prettyjave29, malapit n nmn? #bilangpilipino ang napagusapan yun n mangyari #pilipinasdebates,,,,,,,,,
621,mathmentors, #PilipinasDebates OMG!! I just woke up early here in Montreal to watch the Debate kaya pla delayed..Live stream please .....tama na,,,,,,,,,
622,Snoopause, haha Kanina pang nakatayo sa podium  na pala eh, ano pa hinihintay? #PILIpinasDebates,,,,,,,,
623,selfieprincss, Kanina pa raw si Binay, patay lang daw talaga ang ilaw kaya di siya nakita. Ay pucha. @TV5manila #PilipinasDebates,,,,,,,,
624,joicesundae, 1 hour and 20 mins delay... got me like <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#PilipinasDebates #LazySunday https://t.co/3bacuutimQ,,,,,,,,,
625,Frncsrobles, This time di ko papalagpasin ang PilipinasDebates HAHAHA <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,,,
626,RogerCabiles, 7pm pa ako dadating sa bahay sana 7pm pa magstart ang #PILIpinasDebates hahahha,,,,,,,,,
627,prettyjave29, Dpat di filter ang questions based s preference ng presidential candidates Binay anu bang kinakatakot mu? #pilipinasdebates  #bilangpilipibi,,,,,,,,,
628,DONALFREDLUCERO,"#PiliPinasdebates Baka may listahan si Binay ng mga kurakot sa bansa, Alyansa Ng Mga Kulangot Ng Bayan.
ka_bino, Binay kung di mo kayang humarap sa Debate di mo kayang Mamuno..#BilangPilipino#PilipinasDebates#cebuvote2016
BVNelbei, #PilipinasDebates
creampuffs16, @TV5manila #PiliPinasDebates Kudos Atty. Mel for keeping the discussions lively and interesting! - Andrei Kasilag
EJJBNISTA,#pilipinasdebates makulit talaga di nga tv5 and cause of delay... Umpisahan na yan at ng matapos na",,,,,,,,,
629,kurt16243051, Puro dahilan naiinip na c kuya awe#pilipinasdebates,,,,,,,,,
630,kurt16243051, Anu na kanina pa#pilipinasdebates,,,,,,,,,
631,OhOhvieL, Expectation: Presidential DebatesReality: Audience-Hosts Debates#PiliPinasDebates #Halalan2016,,,,,,,,,
632,jonnbmorr, Simulan nyo na yan #PiliPinasDebates! Kung sino ang cause of delay, walang Karapatang iboto!,,,,,,,,
633,rizzyoung, Lakas maka #cebupac nman nitong #PilipinasDebates . Grabe makadelay!<ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA>,,,,,,,,,
634,heartyflakes16, The place is and the people is ready. Do what now tv5? Hahaha. Tagal naman oh! My pasok pa kami. Naku! <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>#PilipinasDebates,,,,,,,,,
635,DONALFREDLUCERO,"#PiliPinasdebates Cosim for President.
monaisweasley, FINALLY!#BilangPilipino#PILIPINASDEBATES
ChinitoVin, King ina ni nognog pa vip shit. #PilipinasDebates
carmelakyurei, JUSKO ROXAS UMAWAT KA NA!!! PINAG AANTAY MO YUNG TAONG BAYAN OH! #PiliPinasDebates
jerometarriela, Ok lang na tong debate ang madelay kesa yung GF mo. Hahahaha #PilipinasDebates #PilipinasDebates2016
Politiko_Ph, Backstage debate on rules hold up face-offhttps://t.co/MT4wy5OsXQ https://t.co/pOt0lEptTM
leileisazzy, Shut up people. This is not tv5's fault duh. #PilipinasDebates
HowardTuanqui, In fairness, loving how @cherylcosim is handling the tweets against TV5. HAHAHA! #SolusyonNiMar #PiliPinasDebates
imalyssamarieg, Ang tagalllll #PilipinasDebates #tv5 https://t.co/HGcGGIzqZ0
ferdieliciousss, Ang tagal.. Naginarte na naman si VP #Binay ! Hanggang sa debate gustong mandaya! #PiliPinasDebates
Stunniyeng, PiliPinasDebates
JynxKing, Ang daming magagaling, blaming the network for the delay. Utang na loob, alamin muna bago magreklamo. Wag putak kaagad. #PilipinasDebates
elespesyal, 'wag sana sisihin ang TV5. :) Pinaghandaan nila yan syempre, thats big event 'no, 'bt naman nila hayaan magkaaberya.  #PiliPinasDebates
maryline_qt, Tagal #PilipinasDebates #BilangPilipino
TheYuanBarts, Grabe naman yung delay ng #PiliPINASDebates.
mamown, Binay wants to bring notes at the podium. Ridiculous. #pilipinasdebates
KitSquared, Kanang nag hulat q sa aqoa idol!!!! Niya wala di ay si mirriam sa debate pagngun ang tv beh!!!! #PILIPINASDEBATES
JheffTheFelix, Ubos na yung chicherya ko! Hindi pa nag sisimula. Kelan nla plano mag simula pag may UTI na ko!? #PiliPinasDebates2016 #PilipinasDebates
jhilyes, #PiliPinasDebates <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094> tagal naman magsimula <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
johnrainrobles, #pilipinasdebates
vilee_vileyns, Si Binay ba talaga ang cause ng delay? #PilipinasDebates #BilangPilipino
russeljoyce25, Ang tagal.. Gusto ko na makita si Duterte.. haha chos <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#PiliPinasDebates
jerometarriela, Hinihintay ko nalang na magwala si duterte like ""putangina ang tagal mo!!! Papatayin na kita eh!"" #PilipinasDebates #PilipinasDebates2016
AriezDG, Etong si atty. feeling ko imbento niya lang yung mga nagtetext sakanya eh. @TV5manila #PiliPinasDebates
apoltooth, Hinihintay lang dumilim para makalamang siya hahaha #pilipinasdebates
DONALFREDLUCERO,#Bilangpilipino #PiliPinasdebates TV5 just shows why they are not number 1", next time you run the show on time with NO excuses.,,,,,,,,
636,DevilRoselie, @ayokongaeh Alam mo ba ang Tagal mag start ng 2nd pilipinasdebates.   Nagiinarte si binay #pilipinasdebates2016,,,,,,,,,
637,justmekathrinaa," """"It's NOT the station"," It's them!"""" #PILIpinasDebates #BilangPilipino",,,,,,,,
638,JvMalolos, Ang tagal naman. #PiliPinasDebates,,,,,,,,,
639,JayvOliva, Nak ng tinapay kase...kampanya ng kampanya! Di manlang pinaghandaan ung #PilipinasDebates!!,,,,,,,,,
640,ItsMeJcln, #PilipinasDebates kawawa naman yung mga host napagbubuntunan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Ano ba kasi yung inaayos? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,,,
641,rheabuenavista, Anong petsa na? Saan na yung mga magdedebate? #PiliPinasDebates ﾗ watching Philippines Presidential Debate,,,,,,,,,
642,GDRingor, Please wag mo na ipagpilitan :( HAHAHAH DUTERTE ITUMBA MO TO JOKE #PiliPinasDebates #BilangPilipino,,,,,,,,,
643,alylalalyssa, Alam nyo ba @TV5manila, nung nag-prod kami at late guest namin, sobrang galit si sir? cause a production is a production. #PiliPinasDebates,,,,,,,
644,jeyn2182,"Hurry up please! :)#pilipinasdebates#bilangpilipino#PHVoteDuterte
SiTaratitatAko, @TV5manila @News5AKSYON Anong petsa na po? Let's get it over and done with, please. Katagal. #PILIPinasDebates #BilangPilipino
naydCo, Naglagot jud kong binay na!!! #PHVoteDuterte #PiliPinasDebates #BilangPilipino
dcmiema, Oo masugod na kno pero sge mn sila gyapon hmbl. Hai naku! #PilipinasDebates
iamhumpz, Notebook o kodigo ni roxas ang rason ng delay sa #pilipinasdebates #bilangpilipinas ﾗ feeling pissed off
thesweetAA, Ang tagal ah #pilipinasdebates
junaldu, # PiliPinasDebates 2016 KAPOY'g PAMINAW ANING SHERYL COSIM OI...
agtaaang, It's not the station. But the delay is too much. So, yeah, somewhat frustrated. #PiliPinasDebates
obraitmaestro, Kaya hindi umuunlad ang Pilipinas, dahil hindi natin pinapahalagahan ang oras.#PilipinasDebates#TV5#COMELEC
RicoMan14, Nakoo lamang na si BINAY MADILIM na eh. #PilipinasDebates #BilangPilipino @Tv5Manila
laurenzpatawe, San ka nakakita ng open notes na exam binay ? Common sense po no#Pilipinasdebates
ChanTanSan, #PilipinasDebates Hindi kasalanan ng TV5 ang delayed yung mga presidential candidates na pasaway.
kareneam, si mar ug binay na ang star edi wow. #PilipinasDebates
joicesundae, Bakit ka kasi magnoNotes Binay? #PilipinasDebates 1 hour delay
bpmontilla, PhilStress tong #PiliPinasDebates!
RexDAmerica, #PiliPinasDebates grabe ang tagal naman
HansAmplayo2, Antagal. Naging talkshow na yung Pilipinas Debates. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#PiliPinasDebates
joicesundae, #PilipinasDebates 1 hour delay
DONALFREDLUCERO,#PiliPinasdebates Spurs vs Warriors replay on time.",,,,,,,,,
645,LAlladen, should have ordered a whole cake if i had known this delay would happen #PilipinasDebate2016 #PHVote #PHVote2016 #PiliPinasDebates,,,,,,,,,
646,ArendainKim, Super Duper delayed!!! Pag abtik daw mo diha beh kay basig mo brown out!!! <ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+0096>#PilipinasDebates #TV5,,,,,,,,,
647,alex_grandslam, @News5AKSYON akala ko ba handa na kayo? Nagsisimula at Nagpapaliwanag na ang moderator ika nyo. Asan na ang live feed? #pilipinasdebates,,,,,,,,,
648,visionEDITOR, tagal ma malantsa ohh!! XD #PiliPinasDebates,,,,,,,,,
649,ralphresuento, @TV5manila compensate nalang the loss hours to the airtime para makatulog na rin nga maaga #PILIPINASDEBATES #BilangPilipino,,,,,,,,,
