,from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count
268,1284422531572930,John Edzer David,"Two Engineering Students playing I SPY during ES 1 class:

A: I Spy something straight.

B: Line?

A: I Spy something parallel to reference plane.

B: Line?

A: I Spy something perpendicular to plane ABC

B: Line?

A: I Spy something straight

B: Edge view?

A: bakit kanina puro line tapos biglang naging edgeview? naglolokohan ba tayo dito?

B: uhhhmmmm... Line? 

basag si A...",2012-12-07T11:33:03+0000,status,NA,326350678368_10151224695893369,42,1,0
278,10205677647809500,Christian Allen Taleon,"kanina sa lab
habang abala ako sa paggawa ng experiment sa laminar...
hindi ko namalayang may pumasok palang prof.

Paglingon ko saking tabi..
nakatingin siya sa akin.

Isang matandang retired prof, nakatitig sa akin,
nakabarong yata siya o nakaputing polo (basta puti).
Mabuti na lang hindi ako napasigaw sa gulat.  hahahaha =D",2012-12-07T08:33:01+0000,status,NA,326350678368_10151224586463369,48,1,0
288,10205917810091000,Mila Lozano,"Please help us.

Kung sino man po nakakita sa kanya, paki-contact nalang po kami or paki-message po kami in facebook. Naka-white shirt po siya with print at naka-maong short at naka-cap na white. Nung Nov. 13, 2012 pa siya nawawala, at sobrang nag-aalala na ang pamilya niya.

Your concerns would be greatly appreciated. 

Thank you. Please, paki-share nalang din po.",2012-12-07T10:24:24+0000,status,NA,326350678368_10151224649148369,1,0,0
298,1111481335571220,Alyssa Thea Ablang Teofilo,"nag-aalmusal kami ng mga roommates ko. umiinom ako nun ng bearbrand choco..

roomie: uie, ano yan? choco na gatas!?

(heh! sanay na ako sa mga ganitong trip..^,^!

ako: hindi noh! 

CHAKAS NA GOTO!

......................................................................

(-_-)

(>.<)

(@_@)

[facepalm]

kaya ngayon,,i think twice bago ako magpakita sa kanila na umiinom ng very lovable BEARBRAND CHOCO!!!",2012-12-07T09:47:37+0000,status,NA,326350678368_10151224626053369,119,0,0
308,10208876664054400,Yani Rabe,"Ito. ikwekwento ko ang katuluyan ng ""Adventures of What A Face aka WAF"" (Siya yung nagpapanggap na nakapasa sa LAE via special admission sa story ko dati)

Overheard sa seminar room ng dati kong company. WAF talking loudly

WAF: Magaling akong magbelly dancing. Natutunan ko sa UP.
Colleague: Talaga? (feigned interest)
WAF: Oo! Pero naiinggit nga ako sa classmates ko doon eh.
Colleague: Bakit naman?
WAF: Kawawa ako kasi ako yung pinakapayat dun. Wala akong bilbil tulad nila. Kaya doble ang effort kong kumembot para makitang sumasayaw ako.
Colleague: (O.o)  ahh.

hay.. kaw na teh ang ubod ng seksi.",2012-12-05T05:50:13+0000,status,NA,326350678368_10151221771608369,120,12,0
3112,1310961515585750,Kristian Emmanuel Abuel,"(eksena sa VAN papuntang elbi)

...may sakay na FOREIGNER sa front seat at nagpapahatid siya sa mismong bahay nya sa Liliw, Laguna

out of the way ung bahay nya, but since mabait si manong driver, napaturo sya kay foreigner kung saan yung daan at ihahatid sya ni manong

DRIVER: where is your house?

FOREIGNER: just turn to ur left now..

(turning left then continue to drive)

FOREIGNER: turn to ur left now..

(turning left again and continue to drive)

FOREIGNER: turn to ur right now..

(turning right and continue to drive)

FOREIGNER: turn to ur left now..
(turning left then.....)

FOREIGNER: STOP!!! here it is.... THANK YOU CANDIDATE # 1! :)

(pero sa isip ko nlang ung ""candidate#1"".. puma-pageant kasi si kuya e.. HAHAHA)",2012-12-06T08:20:57+0000,status,NA,326350678368_10151223157428369,146,14,0
328,1155816821097050,GM de Guzman,"LB. Habang naglalakad palabas ng Raymundo. May nakasabay akong dalawang lalakeng estudyante (HS). Narinig ko ang pinaka---- na usapan nila. 

Boy 1 & 2: HAHAHAHAHAHAHAHAHAHA!

B1: Tol, bakit puro katangahan na lang yung mga ginagawa natin?! Hahaha

B2: Ah, kasi ang tanga mo! 

B1: Oy, mas tanga ka kaya!

B2: Tanga tayong dalawa! 

B1&B2: Hahahahahahaha!

Okay. Mukhang tanga lang. :D",2012-12-05T02:15:36+0000,status,NA,326350678368_10151221590803369,282,14,0
338,10204221924947600,Biel Gelisan Remoquillo,"Kaninang umaga sa jeep papuntang UPLB...

Hindi ko maalis titig ko sayo... Kung sakaling alisin ko, yun ay dahil baka makita mo ako... Bakit ganun di kita kilala. Di mo din ako kilala... hayyy 

kaya nasabi ko nalang sa jeep 
""Crush po diyan"" imbis na ""para po""

Wala share lang XD",2012-12-07T06:53:35+0000,status,NA,326350678368_10151224528498369,38,1,0
348,10153583395880700,Angel Britanico,"Kaninang umaga sa Plaridel Hall -- 

Boy org mate: Alam mo, tuwing mag-isa ako, naiisip kita.
Girl org mate: Bakit? *u*
Boy org mate: Kasi alam kong mag-isa ka rin. HAHAHAHA.
Girl org mate: -__- Salamat ha.",2012-12-06T14:37:52+0000,status,NA,326350678368_10151223544693369,688,20,0
358,1127890970578740,Matt Baguinon,May saksakan po na naganap sa LB Centro. Bakit ganto? :(,2012-12-07T01:02:47+0000,link,http://lbtimes.ph/2011/2012/12/06/lb-centro-engineer-stabbed-to-death/,326350678368_10151224237208369,0,3,1
368,1127890970578740,Matt Baguinon,"In light of the recent incident which took place in Flatrocks, I would like to repost this.

(Posted on March 4, 2012)

Everyone, please note that the recent string of crimes all happened off-campus. Security and safety inside the campus is still well enforced. Let this not be a deterrent for prospective students to pursue quality education and overall good college experience at UPLB. Let us give a resounding call to the proper authorities to ACT on these issues so that communities surrounding the campus are livable, safe, and secure, not only for the constituents of the university, but for the people living there. - UP Los Banos

Reaction from sir Joey Gianan Vargas:

""how will this call be made? for the recent crimes committed, there seems to have had no clear ACT. i wonder what more can UPLB do in the light of these events!

hindi ko naiintindihan ang mensaheng ito? is this an official statement coming from UPLB? because it sounds like Pontius Pilate washing hands? or someone simply protecting oneself? since UPLB has become UPLB, when has it been separated from LB? ""security and safety inside the campus is still well enforced"" - call me VERY STUPID (you declared me worthy to graduate), but i do not understand this statement! shall we call everyone to go inside and stay within the ""figurative"" walls of the campus so everyone may feel safe? shall we glory ourselves with the thought that your area is safe, and simply call others to ACT when human rights are violated somewhere else? when has your liberating education, or point of view changed?!""",2012-12-07T00:33:24+0000,video,http://www.youtube.com/watch?v=zDmhq1MXPpI,326350678368_10151224213628369,56,16,15
377,10208729551187000,Richard Dean Morales,"Ayun, December 1, 2012. Long weekend. Sa bahay.

Naisipan kong tignan yung mga gamit ko sa cabinet. Nandun ung mga Old books, notes, etc. Lahat ng yun, may plastic cover, at lahat yun ang magiting kong Ina ang nag-cover! kahit wala akong sabihin sa kanya, cocoveran nya mga books ko.

tapos, sa kalagitnaan ng aking pag-aayos, nakita ko ung isa kong Old Exam sa Math 36 na nasa Blue Book. natuwa ako, may natira pa pala akong old exam. kaso ang gulat ko, pati ung Blue book ay may plastic cover!! WTH!!

ayun, buti na lang di ko lahat naiuuwi ang old exams (di kasi lahat mataas). kung hindi, baka naubos na lahat ng plastic cover sa mundo, at nacoveran ng nanay ko lahat ng Blue Book na nagamit ko.

ayun lang. eto nga pala picture ng Blue Book na may plastic cover. Feeling ko tuloy, Immortal Object na yung blue book dahil sa plastic cover!

kaya kayo, try nyo din coveran mga blue book niyo!",2012-12-01T03:50:01+0000,photo,https://www.facebook.com/photo.php?fbid=4877191458528&set=gm.10151215769268369&type=3,326350678368_10151215769268369,2759,88,0
388,10204221924947600,Biel Gelisan Remoquillo,"UPLB (Isang araw ngayong buwan ~ dahil tamad mag date)

INB4: Mean ka Biel MEAN!!!!

Nasa jeep na kaliwa papunta HFDS21 (8.30 am) (Yung nasa likod ng Child center na nasa likod ng Math Building)

(Nonverbatim)

Ako: Bayad po 
~Tumigil ang jeep upang mag pick up ng 2 students

Iska1: Tara sunduin natin friend ko nasa Human Eco daw
Iska2: san yun?
Iska 1: *lecture at unti unting paghimay ng Human Ecology, hanggang nauwi sa Forestry* 
Iska2 to Manong driver: Manong pa forestry po kayo
Manong Driver: oo neng
Iska 1 and 2: *abot ng bayad*

~ Bumaba sa tapat ng Math building at nagsabog ang tawa at di sinabi sa mga iska kung san talaga Human Eco XD",2012-12-07T04:27:43+0000,status,NA,326350678368_10151224414193369,5,0,0
398,10153755945719700,Hanzel Monforte,"We're hiring Online Mathematics and Statistics Tutors

Responsibilities:

• Shall guide students in solving math problems on a web-based chat platform (non-voice account)

Requirements:

• Candidate must possess a Bachelor's/College Degree in Mathematics/Stat/any Engineering course
• Fresh graduates are encouraged to apply (Senior college students may be considered)
• Knowledgeable in these topics: Algebra, Geometry, Trigonometry and Calculus
• Experience in teaching/tutoring is an advantage
• Should have excellent interpersonal skills
• Should have the ability to troubleshoot problems calmly in stressful situations
• Should be willing to work varying shifts
• Full-time positions available

Let me know someone who's interested to apply.

Send me your resume to my e-mail address: don_hamonforte@yahoo.com

Thanks!",2012-12-07T02:03:55+0000,status,NA,326350678368_10151224298978369,3,2,0
407,1209328559077400,Mikhael Anjelu Magana,"The most awaited BRANDSALE is back this Christmas!<U+2605>

UP CIRCLE OF ENTREPRENEURS

ADIDAS BRANDSALE
50% off on ALL items!
UP Balay Kalinaw
December 10-14
8AM-5PM

We accept all major credit cards (Visa/MasterCard).

Contact Iris @ 09064453262
Mikhael @ 09153105617

Like our page for more updates:
http://www.facebook.com/pages/Adidas-Brand-Sale/206515666063224
Follow us on twitter: www.twitter.com/AdidasBrandsale",2012-12-06T23:25:30+0000,photo,https://www.facebook.com/AdidasBrandSale/photos/a.206524516062339.47183.206515666063224/444471962267592/?type=3,326350678368_10151224148248369,2,0,0
4112,981103091980110,Ka Petra,MARAMING MARAMING MARAMING SALAMAT PO SA NANOOD AT SUMOPORTA SA ELBI PIE 16: ANG HAYOP NG PAG-IBIG MO!!! Sana po ay nasiyahan kayo! \:D/ Hanggang sa muli!,2012-12-06T19:54:15+0000,status,NA,326350678368_10151223915088369,9,0,0
428,10206285865247900,Meg Mercado,"sa ikot jeep.

Pauwi na akong KNL, katatapos lang ng klase ko sa CAL. Papasok na sana ako sa jeep ngunit masikip na sa loob. Buti nalang walang nakasakay na harapan kaya dun nalang ako umupo. late 50's na siguro si manong driver. 

Nasa may CHK na ako nang mapansin ko ang cp ni manong driver. ANG LAKI NG FONTS. sabi ko sa sarili ko, ""ang cute naman ni manong, ang laki ng fonts"". Inalis ko na ang tingin ko sa cp ni manong para palitan ang nagple-play na kanta sa cp ko. Nang makarating kaming FA, may sumakay na matandang babae sa jeep, tumabi sya sa akin sa harapan.

 Nang inabot na ni manang ang kanyang bayad, napatingin ulit ako sa cp ni kuya. Na-bother na kasi ako,  buong byahe na siyang txt ng txt, kaya chinek ko nalang kung ano ba ang importanteng tinitext nya at hindi niya mabitawan ang kanyang cp.

At nagulat/nabother/natakot ako nung nabasa ko yung tina-type nya.

"" Ihanda mo ang puday mo, sarap sigurong sepsepin yan. Oh sarap""
tama nabasa niyo, SEPSEPIN TALAGA! -_-

DAFUQ DID I JUST READ????

at eto pa,

pagpara ko sa arko sa may knl, ayaw bumaba ni manang para makababa na ako. ang sabi niya ""sige baba ka na"", sabay urong ng hita nya pa-left. 

at pinilit kong lumabas na masikip na pintuan na iyun. wa-poise lang paglabas ko, sabay nakatingin  pa ang mga pasahero sa jeep sa akin. 

di na ako tumingin sa jeep at dire-diretso nalang umuwi. -_-",2012-12-04T13:33:41+0000,status,NA,326350678368_10151220833468369,316,37,0
437,1153612251317720,Paul Sherwin Suerte Cruz,"Sa pila ng Faculty Follies 2012. Nasa bandang harapan kami ng mga kaibigan ko. Sobrang siksikan. Sobrang init din. Ang gulo-gulo ng pila. Ang tagal din naming nakatayo dun naghihintay na makapasok sa DL Umali. Sa left and right side namin may IBS faculty (ata) na naka pila at eto sabi nila:

NON-VERBATIM
random faculty to other faculty: grabe ang init dito. wala nang O2 panay CO2 na lng

tapos ako naman sabi sa mga friends ko..

me: hala CO2 na lang so nag anaerobic respiration na tayo.
friend 1: haha grabe nafer-ferment na tayo dito
friend 2 to me: ahhh kaya pala nangangasim ka na.. andami mo nang pino-produce na lactic acid
me: -_-

btw mga food tech kami kaya ganun ang naging usapan namin. hehe XD",2012-12-06T16:17:09+0000,status,NA,326350678368_10151223656953369,74,1,0
448,10208495526522700,Rick Freewind,"Well, since it kinda feels cold around LB these... Let's warm up a little bit...
UPLB... Sige na, tagalugin ko na.

Ayun, medyo classic yung naging dating. A week before Valentines day, pinag-isipan ko talaga ng todo kung ano yung isusulat ko sa letter. Well, sinabi naman nya na di talaga kami pwede, nangulit pa rin... Ayun, sinulat ko na lang kung talagang di ba talaga kami. Para talagang magmukhang classic, kumuha ako ng kandila at yung ang pinang-seal ko sa envelope.

Valentines Day. Sa may ICSMH. Pagka-dismiss ng klase, lapit agad sa kanya. Bigay ng letter, at para di mahalata na talagang naglakas-loob lang talaga ako na ibigay yung ""confirmation letter"", RUN LIKE A BOSS FROM THE SCENE. Ewan ko ba.

Hanggang ngayon, di pa rin ako sure, kasi wala akong natanggap na reply. Ok lang, siguro talaga nga na di nga kaming dalawa. Ang layo eh. Out of this world yung isa, realistic naman yung isa.

Well, that ends my story.",2012-12-06T16:17:12+0000,status,NA,326350678368_10151223656988369,10,2,0
457,10153499167531900,Vincent Jan Aurelio Nicer,"PHYSICS CLASS:

Teacher: What is Torque?

(May bumulong somewhere)

""Yun yung karne ng TIG"" HAHAHAH

If you get the joke.. :)",2012-12-03T10:15:00+0000,status,NA,326350678368_10151219130198369,744,33,0
468,959285627454522,JC Iskoboy,"EXAM Na Naman
O Kay tulin ng araw
EXAM nagdaan,
Tila ba kung kailan lang
Ngayon may Exam,
Tayo na at mag-aral
Ngayon ay Pasko
Tayo na at magbasa
EXAM! EXAM
EXAM! na namang muli!
Tanging araw na 
ating kinakramming
EXAM! EXAM!
EXAM na namang muli!
Utak natin sana
naghahari.",2012-12-05T14:04:03+0000,status,NA,326350678368_10151222104993369,89,2,0
478,1206155436079170,Lei Mabalot,"UPLB. Kwentong paghingi ng sign. 

One day paglabas ko sa cr, nakita ko si crush kasama nung kaibigan niya. Dahil kapapanood ko noon yung pelikula nina Angel Locsin at Aga, sinubukan ko ring humingi ng sign.

""Pag lumingon ka, akin ka.""

Lumingon!

Yung kaibigan. hahaha

Nagkatotoo ang sign. Ngayon five months na kami. Salamat Aga. <U+2665>",2012-12-01T05:37:19+0000,status,NA,326350678368_10151215942543369,3326,49,0
487,1303479606332740,Paul Jeffrey,"UPLB. 2nd sem 2012-2013. ENG2. NCAS Bldg.
Instructor discusses about statement of assertions when street child opens the door of Rm 108..

S. child: pengeng barya. sige na. (walking slowly to instructor, still mumbles)

Instructor: Diba sabi ko sayo kanina mamaya? (malambing tone)

S. child: sige na, barya lang. sige na (paawa tone)

Instructor: Later nalang. Gusto mo ba tawagin ko pa yung guard dito? (concered-effect tone)

---the s. child stopped for a moment... then left afterwards

Instructor: Akala ko mahahalata nya na wala tayong guards dito eh :)",2012-12-06T16:00:03+0000,status,NA,326350678368_10151223634883369,39,1,0
498,1066546110064330,Paul Emmanuel,"Sa dati kong workplace, in-approach ako ng isa sa plant managers:

Manager: UP ka pala?

Me: Ah, opo.

Manager: Oh? Hindi halata ah! (in the most maldita tone ever conceivable) Hindi ka naman mukhang iskwater. Saka hindi ka mukhang matalino. (sabay kabig) Joke lang ha. Hehe.

Ako: Uhhh... -.-

Manager: Karamihan kasi dito sa [insert upper-echelon, España-based university here] nag-aral. At mga laude grumaduate. Including me.

Ako: Ahh...

At dahil under niya ako sa trabaho, I had to endure her horrendous tutelage for a time.

Eventually, I shifted careers and joined another company. The last time na nabalitaan ko, the manager was fired.

Falsified pala ang kaniyang educational attainment and other credentials.

Saan kaya talaga nag-aral yun?",2012-12-02T03:56:12+0000,status,NA,326350678368_10151217380273369,1705,42,0
508,1041247142564570,Nathalie Dela Torre Fule,"Conversation with high school classmate...
non-verbatim

classmate: ano ba yang mga GE subjects na yan? Bakit parang malayo sa course mo yan mga subjects?
ako: para daw maging broader yung kaalaman namin
classmate: nasan ang excellence nyo? kung anu-ano pang tinuturo sa inyo. tingnan mo samin, tutok na tutok kung magturo. kung ano yung course na kinuha mo, yung mga connected dun na areas ang ituturo sayo. walang kwenta system nyo.

(syempre naasar ako kasi nga, hindi ko naman nilalait ang school nya tapos kung makainsulto sya, kala mo godlike sila)

ako: wow, astig. kaya pala sobrang kaunti lang ng alam nyo. pano pala pag ang kaharap nyo na ay mga taong hindi nyo kapareho ang itinake na course? nganga lang kayo sa mga sinasabi nila kasi hindi kayo well-informed sa mga subject areas na hindi sakop ng kinuha nyong course?

**wala lang, pinost ko lang kasi bitter ako dahil minaliit nya ang UP system
**call me mean pero he deserved those words, i think",2012-12-06T12:35:33+0000,status,NA,326350678368_10151223429048369,152,11,0
